node	degree	flag
5236	22	0
1736	12	0
2587	1	0
440498	1	0
6909	3	0
55222	1	0
66037	10	0
9	4	0
26160	2	0
1595	29	1
3073	17	0
3074	15	0
3075	12	0
1593	3	0
3077	7	0
3078	3	0
27445	4	0
27443	4	0
27440	1	0
91408	2	0
91156	1	0
91151	1	0
83985	4	0
83986	1	0
83983	4	0
284403	12	0
83988	11	0
338692	1	0
5649	7	0
5648	18	0
170384	2	0
5641	3	0
23178	7	0
90133	1	0
5645	5	0
5644	12	0
5646	5	0
339345	2	0
751867	10	0
29074	77	0
29071	3	0
29070	4	0
29072	5	0
29079	65	0
29078	1	0
23741	12	0
23216	6	0
23215	3	0
23214	11	0
23212	2	0
23211	1	0
23210	2	0
126375	12	0
126374	3	0
23219	7	0
84461	3	0
489	6	0
488	23	0
51780	2	0
84878	1	0
8061	29	0
483	1	0
482	1	0
481	16	0
6468	7	0
6469	7	0
146691	3	0
6546	10	0
128308	77	0
6462	53	1
6464	167	0
9693	51	0
7741	13	0
7746	5	0
7745	6	0
92565	1	0
7748	1	0
12	21	0
92170	3	0
3920	2	0
3921	143	0
286006	2	0
3927	32	0
3925	41	0
3929	6	0
6723	15	0
6722	87	0
6721	93	0
6720	33	0
6727	114	0
6726	5	0
8301	8	0
15	8	0
55245	1	0
6728	7	0
200931	1	0
8309	12	0
200933	1	0
8727	8	0
115950	1	0
3118	3	0
9939	175	0
64848	1	0
14	9	0
9933	1	0
9931	6	0
9937	2	0
9936	1	0
9935	10	0
55531	1	0
55530	1	0
55536	34	0
55534	14	0
10290	1	0
6098	8	0
29085	5	0
3283	5	0
6091	11	0
6093	44	0
6092	17	0
6095	23	0
6094	1	0
6097	4	0
6096	14	0
360	2	0
140809	1	0
2896	29	0
140801	1	0
140803	6	0
150678	1	0
140807	4	0
3678	34	0
3679	10	0
3672	14	0
3673	24	0
3670	16	0
3676	32	0
3674	30	0
3675	21	0
2543	2	0
1454	51	0
2547	128	0
26098	8	0
1107	147	0
26097	5	0
2549	41	0
2548	8	0
26092	4	0
1456	2	0
114609	19	0
23001	11	0
1103	9	0
7204	11	0
3581	5	0
5001	20	0
5000	19	0
5007	2	0
3586	9	0
3587	6	0
3588	7	0
3589	3	0
5009	5	0
23005	31	0
153090	8	0
902	36	0
900	19	0
901	6	0
904	46	0
905	4	0
908	33	0
909	5	0
60436	4	0
57546	1	0
9559	6	0
254359	2	0
9551	35	0
9550	6	0
9553	77	0
9552	1	0
9555	11	0
9554	8	0
9557	27	0
474382	5	0
122042	4	0
474384	1	0
64223	11	0
64221	5	0
64225	2	0
153328	6	0
1453	33	0
3293	25	0
84309	3	0
57461	157	0
254170	9	0
254173	11	0
26140	3	0
124925	1	0
84570	5	0
84572	1	0
23541	2	0
203260	1	0
84300	2	0
727787	1	0
26146	21	0
2272	13	0
8934	5	0
80210	2	0
8936	29	0
8930	6	0
8932	44	0
8933	5	0
163590	6	0
8938	1	0
8939	6	0
196483	1	0
79098	1	0
79092	3	0
79090	10	0
79096	10	0
79094	1	0
79095	5	0
7175	17	0
7174	5	0
7177	4	0
7171	7	0
7170	58	0
7173	5	0
7178	29	0
407008	2	0
719	2	0
718	34	0
26512	23	0
2918	4	0
1690	3	0
2919	7	0
277	4	0
284677	1	0
283377	1	0
23545	1	0
202134	1	0
137196	8	0
84433	19	0
23028	83	0
23029	1	0
1470	4	0
1471	10	0
1476	12	0
1477	14	0
1475	13	0
23020	271	0
1478	30	0
1479	12	0
23024	5	0
23025	5	0
23026	3	0
129807	21	0
84996	3	0
84993	7	0
84992	1	0
84991	153	0
51592	21	0
8624	1	0
4224	22	0
4225	24	0
154810	9	0
4221	34	0
4222	23	0
4223	186	0
5586	20	0
25	305	1
5584	144	0
27	31	0
5582	140	0
5583	116	0
5580	182	0
28620	4	0
4987	3	0
28	2	0
29	3	0
5588	126	0
5589	11	0
79230	1	0
10793	2	0
91369	6	0
5308	19	0
474354	1	0
92815	6	0
7770	5	0
11274	7	0
11275	13	0
11276	8	0
11277	10	0
11270	3	0
11272	1	0
11273	11	0
11278	3	0
11279	2	0
287015	63	0
51371	20	0
51373	78	0
100287466	1	0
51375	10	0
51374	1	0
51377	54	0
51379	4	0
51378	4	0
93145	13	0
23682	6	0
23683	10	0
5300	145	0
23627	1	0
65018	7	0
27329	3	0
121391	1	0
5303	16	0
3916	6	0
64764	3	0
64762	1	0
3915	13	0
64761	3	0
340359	22	0
3914	8	0
246269	1	0
4922	9	0
51199	13	0
51195	1	0
51194	11	0
51196	42	0
51191	68	0
51193	5	0
607	5	0
2288	35	0
199223	3	0
2280	23	1
2281	9	0
64506	4	0
199221	2	0
2286	12	0
2287	13	0
220082	63	0
392510	1	0
2054	14	0
6730	3	0
3238	7	0
4828	3	0
8315	11	0
135295	1	0
4829	1	0
326625	2	0
10905	8	0
4534	2	0
10907	8	0
6733	27	0
56344	7	0
10903	1	0
4535	63	1
8310	1	0
4927	6	0
4536	60	0
84665	9	0
6590	12	0
9122	1	0
9123	4	0
9124	17	0
6736	8	0
10309	2	0
6591	4	0
9128	150	0
9129	216	0
10657	62	0
10656	27	0
10651	9	0
10302	15	0
10301	22	0
10652	6	0
100653323	4	0
7919	155	0
7918	9	0
140628	3	0
81551	4	0
7913	36	0
4926	27	0
7917	116	0
4796	3	0
7915	35	0
7980	5	0
6288	7	0
6289	6	0
9402	33	0
6284	8	0
4790	219	0
6286	15	0
6280	20	0
6281	19	0
6282	12	0
6283	4	0
26135	18	0
183	19	0
26137	2	0
26136	14	0
186	10	0
26130	2	0
26133	9	0
4925	8	0
4793	93	0
26138	1	0
57626	2	0
152756	1	0
392862	1	0
80086	1	0
10620	2	0
79792	2	0
4924	14	0
10018	23	0
10622	2	0
5833	10	0
868	40	0
10623	15	0
56961	2	0
5830	34	0
56963	2	0
861	50	0
860	40	0
863	19	0
5831	6	0
865	26	0
864	24	0
867	124	0
10625	8	0
4593	4	0
2026	27	0
2027	12	0
2020	2	0
2022	18	0
2023	96	0
57060	5	0
2028	4	0
2029	8	0
10400	3	0
11255	1	0
10401	41	0
4217	67	0
3535	3	0
5216	38	0
5217	45	0
5214	21	0
5213	20	0
5210	5	0
5211	30	0
5218	13	0
53343	11	0
10154	3	0
10155	60	0
122786	21	0
4591	58	0
10409	1	0
148066	9	0
79921	4	0
7639	1	0
3059	23	0
3054	60	0
3055	98	0
3053	15	0
3050	13	0
54065	1	0
57506	21	0
91179	7	0
146212	1	0
9927	1	0
216	40	0
79684	1	0
147746	1	0
55851	9	0
214	4	0
91752	2	0
81611	3	0
594855	6	0
55505	4	0
9622	2	0
91289	4	0
212	14	0
55503	18	0
404663	1	0
210	3	0
196549	1	0
64787	4	0
10011	11	0
161742	10	0
196541	1	0
81610	3	0
4804	52	0
29057	5	0
29058	8	0
267012	1	0
1316	10	0
1315	31	0
1314	147	0
1313	4	0
1312	23	1
1311	4	0
23768	4	0
23767	1	0
23766	1	0
23764	13	0
23762	2	0
23761	3	0
23760	4	0
6446	82	0
6447	4	0
6444	7	0
6445	7	0
6910	3	0
6911	4	0
6440	10	0
6913	5	0
27077	1	0
27076	2	0
55509	5	0
6919	46	0
6448	1	0
6449	90	0
84669	17	0
10017	10	0
90441	5	0
7728	7	0
7809	3	0
50818	4	0
92482	1	0
92483	22	0
50813	22	0
7726	14	0
7727	8	0
55083	2	0
55082	1	0
55081	8	0
55080	5	0
55739	9	0
55086	4	0
55084	2	0
55735	8	0
55734	20	0
55737	18	0
55088	2	0
3945	32	0
6709	75	0
6708	19	0
8329	6	0
8328	74	0
8325	5	0
8324	8	0
6703	3	0
8326	6	0
8321	6	0
4599	18	0
6707	4	0
8322	9	0
9911	28	0
9910	1	0
9913	14	0
90843	1	0
9915	9	0
9914	1	0
92736	39	0
92737	4	0
9919	12	0
9918	8	0
338412	5	0
55559	4	0
55558	6	0
55888	8	0
79800	3	0
55553	11	0
55552	1	0
55554	3	0
55885	35	0
55884	2	0
3840	16	0
7534	502	0
22142	2	0
4057	15	0
4056	3	0
4055	15	0
4054	7	0
4053	3	0
4052	11	0
5298	7	0
5778	10	0
4059	6	0
4058	8	0
201798	1	0
3611	95	0
3612	24	0
3613	25	0
3614	9	1
3615	30	1
3619	10	0
5771	24	0
3842	87	0
56288	47	0
57562	97	0
23090	13	0
116444	3	1
116442	2	0
116443	9	1
2569	12	1
114625	1	0
63892	1	0
2561	21	1
2560	17	1
2563	4	1
2562	13	1
2565	1	1
90411	3	0
2566	19	1
57563	4	0
5777	106	0
83593	47	0
782	6	0
5029	8	0
5028	3	0
5021	7	0
5020	6	0
5023	1	0
5025	4	0
5024	1	0
5027	8	0
10885	2	0
4440	1	0
60412	22	0
965	3	0
966	14	0
967	18	0
960	64	0
53905	3	0
962	9	0
963	15	0
57489	4	0
57488	3	0
969	3	0
56674	1	0
57561	10	0
5818	8	0
128209	1	0
85358	18	0
80279	27	0
152926	1	0
80273	5	0
80270	8	0
80271	26	0
84080	34	0
122060	2	0
84085	5	0
7532	443	0
644914	1	0
85441	3	0
64241	1	0
64240	4	0
124540	3	0
9480	1	0
23568	3	0
3092	23	0
3093	60	0
6197	65	0
1535	12	0
3091	75	0
645	2	0
3097	9	0
3232	3	0
3094	6	0
203245	2	0
84246	76	0
164592	11	0
284904	5	0
10466	10	0
10467	23	0
10464	1	0
10465	134	0
129138	1	0
10463	2	0
10460	10	0
10461	9	0
3236	6	0
23145	4	0
10468	12	0
10469	11	0
121441	4	0
1618	7	0
388407	1	0
641	51	0
8912	4	1
8913	2	1
8910	5	0
8911	3	1
8916	9	0
54908	12	0
8914	13	0
8915	41	0
54904	3	0
10111	50	0
54906	21	0
54901	1	0
54900	7	0
54903	3	0
54902	12	0
3239	9	0
374618	1	0
5191	4	0
640	23	0
10081	32	0
7112	29	0
7111	3	0
7110	10	0
7116	1	0
7115	2	0
7114	36	0
84248	2	0
54102	3	0
643	11	0
84557	39	0
84224	5	0
1678	8	0
84220	5	0
100505385	49	0
1674	25	0
1675	6	0
1676	25	0
1677	6	0
84229	1	0
84898	2	0
1672	5	0
1673	4	0
284618	2	0
115509	4	0
642	16	0
3965	3	0
284615	1	0
29998	7	0
2553	26	0
168433	2	0
1445	60	0
29992	3	0
29993	60	0
29990	5	0
29997	6	0
29994	9	0
29995	3	0
151648	10	0
342574	4	0
151647	1	0
1418	1	0
26085	3	0
2559	7	1
1410	32	0
1411	8	0
1412	8	0
1413	3	0
1414	6	0
1415	9	0
1417	5	0
129868	7	0
23560	110	0
4208	84	0
4209	45	0
4200	7	0
4201	2	0
4207	7	0
4204	21	0
4205	41	0
9502	5	0
5568	152	0
5569	7	0
5564	165	0
5565	66	0
89790	6	0
5567	159	0
89796	4	0
89797	10	0
5562	98	0
5563	79	0
118429	8	0
91614	2	0
91612	2	0
134218	1	0
115584	1	0
308	11	0
309	81	0
301	115	1
302	120	0
282049	3	0
306	6	0
307	3	0
1486	1	0
148022	20	0
11216	10	0
11217	8	0
11214	23	0
11215	10	0
11218	118	0
11219	5	0
130557	4	0
3355	1	1
51429	23	0
51428	163	0
1381	1	0
51427	2	0
51421	61	0
51352	11	0
1485	6	0
51422	16	0
26240	11	0
127540	2	0
3350	10	1
10321	1	0
2779	4	0
90417	4	0
3352	6	1
23406	7	0
23404	25	0
23405	173	0
23403	1	0
23400	1	0
23401	1	0
2040	18	0
23408	1	0
27240	9	0
282617	1	0
27242	5	0
27243	21	0
27244	2	0
27245	1	0
27246	12	0
27247	7	0
27248	2	0
10326	7	0
79465	3	0
4893	24	0
4892	6	0
199720	6	0
79012	1	0
2773	41	0
2774	3	0
286343	1	0
340784	2	0
3890	2	0
149371	27	0
3891	17	0
6118	78	0
6119	46	0
259173	1	0
6117	104	0
55150	3	0
10923	23	0
64745	14	0
64746	4	0
10920	28	0
10927	6	0
10926	14	0
64743	1	0
10928	44	1
7283	47	0
7280	33	0
7287	3	0
7286	10	0
9108	3	0
7936	15	0
9454	29	0
9455	8	0
9456	24	0
57547	1	0
10677	1	0
9451	12	0
9100	11	0
9101	35	0
401508	26	0
401507	2	0
9493	56	0
10881	2	0
26112	1	0
124220	6	0
81846	2	0
81847	7	0
81844	3	0
81848	5	0
9497	3	0
81669	8	0
22944	3	0
22941	25	0
22943	8	0
474	1	0
166979	12	0
79856	1	0
400714	7	0
56940	5	0
56946	10	0
56945	170	0
56944	5	0
3423	5	0
3422	3	0
56949	165	0
3420	13	0
3426	2	0
79858	5	0
84767	3	0
2002	50	0
2000	8	0
2001	6	0
4589	20	0
4588	1	0
90990	5	0
475	8	0
4585	6	0
4856	15	0
4855	14	0
4854	16	0
4853	22	0
4580	7	0
4851	62	0
4582	28	0
2034	20	0
89777	1	0
54596	1	0
1908	5	0
10581	2	0
10580	23	0
10587	8	0
10586	4	0
10589	39	0
10588	7	0
142685	29	0
11183	23	0
54734	2	0
11186	42	0
11187	11	0
11184	27	0
11185	1	0
11188	6	0
11189	7	0
142689	5	0
54739	2	0
9546	4	0
10039	7	0
9547	2	0
51230	24	0
79635	6	0
100506164	1	0
51231	6	0
9545	11	0
51232	3	0
5791	13	0
51233	2	0
284440	1	0
910	2	0
8767	70	0
10038	9	0
913	1	0
55850	4	0
9541	11	0
133418	1	0
84946	2	0
1084	4	0
1082	5	0
1081	12	0
1080	161	0
136647	1	0
9724	9	0
147011	1	0
1088	2	0
129303	3	0
196528	19	0
113263	1	0
50632	1	1
3433	4	0
161725	1	0
51728	1	0
5134	33	0
7419	75	0
29035	1	0
79665	1	0
729862	2	0
79666	76	0
79661	4	0
79660	1	0
79663	4	0
443	3	0
1337	16	0
8760	11	0
79669	4	0
445	15	0
444	2	0
6932	8	0
59271	1	0
59272	9	0
6936	4	0
8698	4	0
6934	20	0
6935	24	0
283237	5	0
8697	55	0
846	15	0
51720	47	0
8693	2	0
8120	20	0
7706	19	0
7707	21	0
39	30	0
38	20	0
26751	6	0
7703	19	0
7700	1	0
7701	2	0
32	6	0
31	22	0
30	29	0
37	9	0
119392	9	0
119391	4	0
7709	22	0
1903	4	0
845	5	0
114824	34	0
114825	1	0
114822	11	0
114823	32	0
127933	6	0
55719	2	0
55718	4	0
91807	1	0
55713	1	0
55717	38	0
55716	3	0
55715	10	0
55714	2	0
8349	105	0
8348	6	0
8343	23	0
8342	109	0
8341	2	0
8340	3	0
8347	24	0
8346	23	0
8345	1	0
8344	92	0
29974	9	0
338382	11	0
199870	1	0
83734	17	0
266747	4	0
378108	3	0
219402	1	0
66036	12	0
266740	8	0
29970	3	0
130940	6	0
112744	3	0
83733	1	0
2571	34	0
847	31	0
84725	2	0
55857	3	0
223082	5	0
255743	2	0
163882	2	0
153743	3	0
844	1	0
22984	3	0
149708	1	0
200539	2	0
8899	168	0
4074	5	0
4077	23	0
4076	25	0
4071	11	0
4070	1	0
4072	4	0
5797	12	0
841	115	0
5795	39	0
5794	13	0
5793	28	0
3963	8	0
3960	5	0
22989	1	0
165721	3	0
5799	7	0
5798	15	0
1101	3	0
3638	5	0
3636	38	0
3635	61	0
3632	22	0
3633	21	0
3630	26	0
3631	8	0
55702	6	0
60385	4	0
81786	3	0
81788	10	0
6451	2	0
8890	35	0
94274	24	0
57715	4	0
57714	1	0
57716	9	0
57719	2	0
57718	1	0
55577	36	0
55576	4	0
51654	4	0
51655	10	0
140597	7	0
55572	1	0
51650	80	0
51651	5	0
6450	1	0
51659	6	0
56006	3	0
56005	6	0
56000	7	0
56001	9	0
6453	47	0
80254	35	0
79868	5	0
85376	15	0
85377	7	0
359710	1	0
948	16	0
949	8	0
946	3	0
55656	17	0
944	2	0
945	6	0
80258	44	0
943	11	0
128229	2	0
941	5	0
768	3	1
80789	16	0
6452	21	0
80781	11	0
134285	1	0
134288	1	0
125965	16	0
27348	1	0
6327	1	0
6326	5	1
6324	4	0
6323	72	1
51252	2	0
6320	1	0
6329	8	1
6328	3	0
55738	17	0
11025	1	0
6010	12	0
9069	2	0
9667	17	0
9666	41	0
9665	1	0
10449	2	0
10444	4	0
10445	56	0
10114	34	0
10447	2	0
10440	9	0
10113	2	0
10110	11	0
2030	3	1
27342	28	0
9068	4	0
54929	2	0
22993	6	0
54923	4	0
54922	6	0
8972	9	0
54920	3	0
54927	37	0
54926	13	0
54925	17	0
5870	23	0
51251	27	0
7139	7	0
7138	67	0
493911	1	0
144233	1	0
23581	10	0
7130	3	0
7133	116	0
7132	164	0
7135	7	0
7134	7	0
7137	31	0
7136	12	0
285180	2	0
56311	1	0
51256	12	0
84203	3	0
1659	158	0
84206	6	0
23580	6	0
1652	5	0
1653	31	0
1650	110	0
1656	34	0
1654	259	0
1655	293	0
586	5	0
587	6	0
585	19	0
582	20	0
583	15	0
580	80	0
581	36	0
51257	7	0
4869	327	0
23281	208	0
2834	6	0
2833	12	0
2832	12	0
2831	2	0
1436	20	1
5406	11	0
1434	28	0
1435	10	0
1432	232	0
3394	10	0
3397	17	0
3396	4	0
3399	41	0
3398	32	0
160622	8	0
5409	7	0
5408	8	0
1731	10	0
1382	4	0
79058	8	0
79054	1	0
132851	1	0
79050	16	0
284058	36	0
4261	24	0
6737	29	0
4267	9	0
3824	9	0
1737	10	0
10725	8	0
3823	2	0
79585	1	0
79586	11	0
5549	7	0
79581	1	0
79582	3	0
79583	3	0
5542	1	0
5540	3	0
23467	2	0
5546	4	0
79589	10	0
254887	1	0
5545	1	0
30061	4	0
30062	1	0
165100	1	0
1880	1	0
767	10	0
5890	37	0
5891	6	0
5892	20	0
5893	18	0
5894	140	0
5896	8	0
5897	3	0
5898	38	0
11231	8	0
11232	1	0
11234	11	0
11235	24	0
11236	5	0
11237	2	0
55388	34	0
65981	1	0
51409	2	0
65980	1	0
340371	1	0
51402	3	0
51400	4	0
8446	3	0
25917	1	0
25915	7	0
25913	8	0
25911	2	0
65985	23	0
9524	2	0
4666	18	0
54625	1	0
10390	3	0
65986	5	0
4913	7	0
100288797	11	0
23428	6	0
23429	31	0
729475	1	0
65988	2	0
23424	11	0
23426	27	0
23420	11	0
23421	59	0
23423	2	0
322	30	0
323	5	0
320	21	0
321	13	0
326	63	0
327	9	0
324	235	0
325	17	0
6594	6	0
328	48	0
329	51	0
9898	10	0
9899	3	0
10116	7	0
57158	1	0
55968	15	0
55969	44	0
57624	2	0
55964	13	0
55966	2	0
55967	53	0
84844	109	0
6138	190	0
6139	146	0
6132	252	0
6133	183	0
6130	272	0
6136	229	0
6137	253	0
6134	216	0
6135	312	0
10949	7	0
10948	2	0
120071	1	0
64895	3	0
10940	12	0
10943	4	0
10942	1	0
10945	11	0
10944	20	0
10947	14	0
10946	174	0
55998	1	0
10062	26	0
9478	11	0
9479	34	0
9204	3	0
57522	6	0
57523	2	0
9470	48	0
57521	10	0
221830	2	0
9477	34	0
57524	3	0
9475	30	0
54458	26	0
348487	8	0
9201	3	0
5176	5	0
55748	4	0
947	6	0
91851	1	0
64098	8	0
90321	1	0
2248	6	0
2249	5	0
2244	16	0
2245	4	0
2246	16	0
64093	4	0
64094	1	0
2241	22	0
100529211	1	0
2243	35	0
10069	9	0
63827	11	0
57448	12	0
3265	80	0
51043	17	0
22920	20	0
22926	11	0
22927	28	0
22924	15	0
55037	113	0
147923	2	0
22928	1	0
22929	18	0
406952	1	0
55034	2	0
56929	4	0
56928	1	0
170261	5	0
79879	1	0
60592	6	0
79874	3	0
7531	155	0
56923	6	0
79778	2	0
79870	1	0
4878	13	0
79872	2	0
51594	1	0
10611	14	0
2069	2	0
10613	5	0
10612	7	0
10615	40	0
10614	20	0
10617	37	0
10616	22	0
2792	23	0
10618	22	0
90204	1	0
2063	26	0
2064	135	0
2065	68	0
2066	44	0
2067	13	0
55256	3	0
388387	2	0
5019	31	0
81892	11	0
57019	3	0
221937	4	0
60626	21	0
60625	79	0
121512	1	0
9589	168	0
9781	11	0
9782	145	0
9783	2	0
9784	15	0
9785	192	0
81555	1	0
9787	8	0
9788	3	0
9789	5	0
1537	82	0
54715	27	0
54716	8	0
112401	13	0
57017	2	0
91137	2	0
27429	21	0
91133	4	0
115752	2	0
282890	1	0
8787	4	0
5690	53	0
168620	2	0
9401	6	0
8320	1	0
79850	2	0
4882	29	0
440822	1	0
7096	9	0
7097	22	0
7094	35	0
7095	4	0
7092	1	0
137392	2	0
7090	18	0
7091	22	0
8785	3	0
7098	16	0
7099	28	0
2186	7	0
5696	20	0
259197	2	0
79643	18	0
79642	4	0
79641	3	0
8106	16	0
79647	1	0
468	48	0
467	26	0
466	32	0
1357	3	0
1356	10	0
1355	1	0
462	8	0
6489	4	0
8215	1	0
6950	146	0
64850	2	0
6480	11	0
6953	2	0
6954	1	0
6487	19	0
6484	18	0
6957	1	0
123169	10	0
541471	2	0
219790	2	0
114800	2	0
114804	1	0
100533105	4	0
8975	31	0
8361	78	0
8360	39	0
8363	39	0
8362	39	0
8365	39	0
8364	39	0
8367	39	0
8366	39	0
8369	1	0
8368	40	0
283078	5	0
10980	132	0
10983	1	0
389123	1	0
131034	16	0
8976	35	0
133396	2	0
145781	1	0
10308	1	0
2203	27	0
9066	8	0
654483	1	0
3184	103	0
3185	213	0
3187	188	0
3181	174	0
3182	19	0
3183	273	0
3188	84	0
3189	15	0
127002	5	0
79968	2	0
4018	9	0
4012	7	0
642658	1	0
4017	2	0
4016	2	0
4015	8	0
4014	15	0
51090	3	0
55770	11	0
55773	9	0
54978	16	0
55775	8	0
79706	19	0
55777	3	0
55776	1	0
3984	28	0
51099	2	0
3987	13	0
3980	21	0
3981	16	0
3982	1	0
3983	19	0
5796	26	0
414318	2	0
126119	4	0
116966	1	0
5119	18	0
56896	8	0
93426	28	0
4772	23	0
64109	2	0
57732	1	0
57731	12	0
57730	1	0
27165	10	0
288	15	0
1444	2	0
27161	67	0
280	2	0
51676	5	0
55596	82	0
285	7	0
284	5	0
287	17	0
51673	1	0
84337	4	0
1441	24	0
23038	5	0
84335	10	0
23037	5	0
130074	1	0
84333	4	0
22848	3	0
80232	11	0
128240	4	0
80230	10	0
84331	2	0
3565	10	0
23030	1	0
2475	59	1
3569	14	0
64288	1	0
54468	1	0
5792	28	0
134510	2	0
64284	11	0
124583	13	0
64283	4	0
7874	95	0
57192	3	0
57190	5	0
7871	13	0
7873	1	0
7879	28	0
57602	21	0
125988	5	0
23746	1	0
8153	7	0
6309	2	0
6305	5	0
6304	18	0
6307	1	0
6301	10	0
6300	65	0
6303	90	0
284697	1	0
10134	31	0
10135	11	0
10136	1	0
10137	6	0
10130	12	0
10131	47	0
10133	36	0
90019	1	0
10138	23	0
10139	2	0
10428	3	0
124930	1	0
9649	3	0
51657	10	0
9319	98	0
9318	36	0
10422	15	0
10423	8	0
53630	1	0
9646	17	0
10426	11	0
9312	2	0
10424	1	0
53635	6	0
54941	12	0
54940	2	0
54942	1	0
342184	1	0
51764	21	0
54947	1	0
9568	9	0
54949	5	0
54948	77	0
2207	14	0
2208	8	0
2209	17	0
255061	4	0
6539	2	0
9569	6	0
84448	1	0
1601	45	0
487	5	0
6856	1	0
486	1	0
55633	19	0
1630	17	0
3215	4	0
3216	12	0
3217	13	0
1982	21	0
1983	15	0
1636	5	1
1981	47	0
1638	6	0
1639	65	0
3218	4	0
3219	29	0
100137047	1	0
3437	19	0
346562	1	0
84260	22	0
84263	1	0
84265	2	0
84264	26	0
2815	6	0
2814	3	0
2817	9	0
2811	27	0
2810	165	0
2813	7	0
2812	10	0
29956	12	0
563	5	0
2819	2	0
29953	2	0
29950	21	0
567	29	0
54361	4	0
54360	1	0
79074	1	0
79075	7	0
79077	9	0
5429	17	0
5428	4	0
79072	3	0
79073	3	0
5425	28	0
5424	42	0
5427	31	0
5426	32	0
79078	8	0
1183	1	0
5423	16	0
5422	45	1
6461	18	0
89848	6	0
114327	6	0
171558	1	0
4247	7	0
4245	8	0
4242	5	0
353332	12	0
4240	1	0
4241	7	0
5520	19	0
5521	138	0
5522	15	0
5523	14	0
5524	17	0
5525	28	0
5526	7	0
5527	15	0
5528	19	0
5529	11	0
3575	12	0
91653	8	0
91304	1	0
48	6	0
49	3	0
283165	1	0
47	21	0
43	18	1
40	5	0
41	9	0
283685	2	0
126272	5	0
4848	9	0
93659	1	0
23198	42	0
23199	38	0
51466	20	0
23194	1	0
23195	5	0
23196	1	0
23197	33	0
23190	4	0
23191	26	0
136051	1	0
23193	23	0
6547	4	0
51645	160	0
59336	1	0
6543	5	0
6541	1	0
4849	9	0
59339	3	0
59338	3	0
6549	11	0
6548	27	0
129531	4	0
25939	3	0
25934	10	0
25936	10	0
25937	12	0
25930	10	0
25932	7	0
93210	1	0
7033	4	0
27284	3	0
27287	12	0
27283	1	0
23446	1	0
27289	12	0
115817	7	0
155382	5	0
344	4	0
7516	7	0
7515	34	0
347	10	0
341	7	0
7511	7	0
348	38	0
7518	26	0
51285	8	0
51284	2	0
165918	13	0
51286	2	0
51280	28	0
51283	11	0
51282	19	0
22999	26	0
6150	81	0
6152	263	0
55909	1	0
6154	267	0
6155	179	0
6156	182	0
6157	223	0
286301	3	0
6159	254	0
55900	2	0
83695	7	0
55906	7	0
55907	21	0
55904	3	0
55905	17	0
51759	3	0
10966	1	0
84861	6	0
10963	31	0
84866	2	0
10961	10	0
84864	3	0
84868	3	0
10969	173	0
64708	17	0
80790	2	0
2184	8	0
221786	4	0
53944	10	0
729238	4	0
4846	62	0
152559	1	0
90249	3	0
961	25	0
253959	1	0
4521	3	0
150771	3	0
283870	1	0
6729	6	0
8759	1	0
26156	177	0
440552	13	0
26153	6	0
26152	10	0
26151	13	0
26150	24	0
222546	21	0
30845	2	0
2268	37	0
81629	21	0
2263	29	0
81620	42	0
124912	1	0
2266	11	0
81627	1	0
2264	22	0
220002	2	0
387923	3	0
6588	7	0
8233	31	0
9439	48	0
118738	11	0
22908	4	0
22909	13	0
56905	3	0
56904	14	0
56902	11	0
56901	15	0
22900	9	0
158405	13	0
22902	1	0
22903	1	0
22905	8	0
22906	10	0
22907	177	0
2046	8	0
2047	13	0
4811	27	0
2045	8	0
4817	3	0
2043	18	0
4815	4	0
2041	3	0
79812	3	0
79813	47	0
79810	3	0
4818	3	0
79816	10	0
79817	4	0
79814	3	0
2049	9	0
9410	167	0
9411	7	0
57050	7	0
9413	10	0
9414	21	0
57505	2	0
9416	163	0
93624	1	0
57508	16	0
9419	9	0
10635	6	0
8302	11	0
10632	21	0
404665	1	0
9340	4	0
54888	2	0
54556	28	0
93621	18	0
54554	9	0
54555	1	0
54880	22	0
54881	107	0
54550	56	0
11266	12	0
122769	6	0
9615	5	0
11082	3	0
9344	7	0
2550	18	1
3158	14	0
10169	15	0
9611	105	0
148523	3	0
118932	1	0
90060	17	0
85509	10	0
84676	48	0
91748	1	0
54778	31	0
84675	10	0
654231	3	0
51649	151	0
285025	1	0
84678	9	0
84679	5	0
11073	32	0
10093	15	0
10092	12	0
10090	1	0
10097	26	0
10096	21	0
10095	13	0
10094	27	0
10099	3	0
10098	1	0
146279	2	0
83903	4	0
92714	4	0
28969	3	0
79693	1	0
153222	1	0
644150	1	0
91746	19	0
149420	3	0
7078	9	0
7079	2	0
7074	31	0
7075	13	0
7076	12	0
7077	21	0
7070	7	0
7071	9	0
7072	6	0
7073	2	0
285533	2	0
440145	1	0
4118	7	0
1814	14	1
8161	73	0
29842	3	0
8165	20	0
79623	4	0
79622	36	0
79624	5	0
221718	1	0
84071	1	0
1813	23	1
9245	9	0
23554	2	0
8170	1	0
285220	2	0
54974	5	0
333931	1	0
283093	1	0
1819	2	0
118472	1	0
92797	3	0
92799	5	0
126638	1	0
150274	4	0
199834	23	0
407	27	0
406	23	0
1373	4	0
1375	20	0
402	10	0
23299	13	0
400	16	0
1378	11	0
23295	12	0
23294	6	0
23293	3	0
28965	7	0
409	314	0
408	270	0
158399	7	0
51162	4	0
261734	4	0
4033	4	0
4035	71	0
4034	9	0
